"raceId","year","round","circuitId","name","date","time","tz","circuitname","location","country","pdt","tz.dat","dt","hr","loc.hr","loc.mins","loc.hrmin","continent"
1015,2019,6,6,"Monaco Grand Prix",2019-05-26,"13:10:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2019-05-26 13:10:00","UTC",2019-05-26 13:10:00,13,15,10,15.1666666666667,"Europe"
1016,2019,7,7,"Canadian Grand Prix",2019-06-09,"18:10:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2019-06-09 18:10:00","UTC",2019-06-09 18:10:00,18,14,10,14.1666666666667,"Americas"
1017,2019,8,34,"French Grand Prix",2019-06-23,"13:10:00","Europe/Paris","Circuit Paul Ricard","Le Castellet","France","2019-06-23 13:10:00","UTC",2019-06-23 13:10:00,13,15,10,15.1666666666667,"Europe"
1018,2019,9,70,"Austrian Grand Prix",2019-06-30,"13:10:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2019-06-30 13:10:00","UTC",2019-06-30 13:10:00,13,15,10,15.1666666666667,"Europe"
1019,2019,10,9,"British Grand Prix",2019-07-14,"13:10:00","Europe/London","Silverstone Circuit","Silverstone","UK","2019-07-14 13:10:00","UTC",2019-07-14 13:10:00,13,14,10,14.1666666666667,"Europe"
1020,2019,11,10,"German Grand Prix",2019-07-28,"13:10:00","Europe/Berlin","Hockenheimring","Hockenheim","Germany","2019-07-28 13:10:00","UTC",2019-07-28 13:10:00,13,15,10,15.1666666666667,"Europe"
1021,2019,12,11,"Hungarian Grand Prix",2019-08-04,"13:10:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2019-08-04 13:10:00","UTC",2019-08-04 13:10:00,13,15,10,15.1666666666667,"Europe"
1022,2019,13,13,"Belgian Grand Prix",2019-09-01,"13:10:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2019-09-01 13:10:00","UTC",2019-09-01 13:10:00,13,15,10,15.1666666666667,"Europe"
1023,2019,14,14,"Italian Grand Prix",2019-09-08,"13:10:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2019-09-08 13:10:00","UTC",2019-09-08 13:10:00,13,15,10,15.1666666666667,"Europe"
1024,2019,15,15,"Singapore Grand Prix",2019-09-22,"12:10:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2019-09-22 12:10:00","UTC",2019-09-22 12:10:00,12,20,10,20.1666666666667,"Asia"
1025,2019,16,71,"Russian Grand Prix",2019-09-29,"11:10:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2019-09-29 11:10:00","UTC",2019-09-29 11:10:00,11,14,10,14.1666666666667,"Europe"
1026,2019,17,22,"Japanese Grand Prix",2019-10-13,"05:10:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2019-10-13 05:10:00","UTC",2019-10-13 05:10:00,5,14,10,14.1666666666667,"Asia"
1027,2019,18,32,"Mexican Grand Prix",2019-10-27,"19:10:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2019-10-27 19:10:00","UTC",2019-10-27 19:10:00,19,13,10,13.1666666666667,"Americas"
1028,2019,19,69,"United States Grand Prix",2019-11-03,"19:10:00","America/Chicago","Circuit of the Americas","Austin","USA","2019-11-03 19:10:00","UTC",2019-11-03 19:10:00,19,13,10,13.1666666666667,"Americas"
1029,2019,20,18,"Brazilian Grand Prix",2019-11-17,"17:10:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2019-11-17 17:10:00","UTC",2019-11-17 17:10:00,17,14,10,14.1666666666667,"Americas"
1030,2019,21,24,"Abu Dhabi Grand Prix",2019-12-01,"13:10:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2019-12-01 13:10:00","UTC",2019-12-01 13:10:00,13,17,10,17.1666666666667,"Asia"
1031,2020,1,70,"Austrian Grand Prix",2020-07-05,"13:10:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2020-07-05 13:10:00","UTC",2020-07-05 13:10:00,13,15,10,15.1666666666667,"Europe"
1032,2020,2,70,"Styrian Grand Prix",2020-07-12,"13:10:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2020-07-12 13:10:00","UTC",2020-07-12 13:10:00,13,15,10,15.1666666666667,"Europe"
1033,2020,3,11,"Hungarian Grand Prix",2020-07-19,"13:10:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2020-07-19 13:10:00","UTC",2020-07-19 13:10:00,13,15,10,15.1666666666667,"Europe"
1034,2020,4,9,"British Grand Prix",2020-08-02,"13:10:00","Europe/London","Silverstone Circuit","Silverstone","UK","2020-08-02 13:10:00","UTC",2020-08-02 13:10:00,13,14,10,14.1666666666667,"Europe"
1035,2020,5,9,"70th Anniversary Grand Prix",2020-08-09,"13:10:00","Europe/London","Silverstone Circuit","Silverstone","UK","2020-08-09 13:10:00","UTC",2020-08-09 13:10:00,13,14,10,14.1666666666667,"Europe"
1036,2020,6,4,"Spanish Grand Prix",2020-08-16,"13:10:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2020-08-16 13:10:00","UTC",2020-08-16 13:10:00,13,15,10,15.1666666666667,"Europe"
1037,2020,7,13,"Belgian Grand Prix",2020-08-30,"13:10:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2020-08-30 13:10:00","UTC",2020-08-30 13:10:00,13,15,10,15.1666666666667,"Europe"
1038,2020,8,14,"Italian Grand Prix",2020-09-06,"13:10:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2020-09-06 13:10:00","UTC",2020-09-06 13:10:00,13,15,10,15.1666666666667,"Europe"
1039,2020,9,76,"Tuscan Grand Prix",2020-09-13,"13:10:00","Europe/Rome","Autodromo Internazionale del Mugello","Mugello","Italy","2020-09-13 13:10:00","UTC",2020-09-13 13:10:00,13,15,10,15.1666666666667,"Europe"
1040,2020,10,71,"Russian Grand Prix",2020-09-27,"11:10:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2020-09-27 11:10:00","UTC",2020-09-27 11:10:00,11,14,10,14.1666666666667,"Europe"
1041,2020,11,20,"Eifel Grand Prix",2020-10-11,"13:10:00","Europe/Berlin","Nürburgring","Nürburg","Germany","2020-10-11 13:10:00","UTC",2020-10-11 13:10:00,13,15,10,15.1666666666667,"Europe"
1042,2020,12,75,"Portuguese Grand Prix",2020-10-25,"12:10:00","Europe/Lisbon","Autódromo Internacional do Algarve","Portimão","Portugal","2020-10-25 12:10:00","UTC",2020-10-25 12:10:00,12,12,10,12.1666666666667,"Europe"
1043,2020,13,21,"Emilia Romagna Grand Prix",2020-11-01,"12:10:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2020-11-01 12:10:00","UTC",2020-11-01 12:10:00,12,13,10,13.1666666666667,"Europe"
1044,2020,14,5,"Turkish Grand Prix",2020-11-15,"10:10:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2020-11-15 10:10:00","UTC",2020-11-15 10:10:00,10,13,10,13.1666666666667,"Asia"
1045,2020,15,3,"Bahrain Grand Prix",2020-11-29,"14:10:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2020-11-29 14:10:00","UTC",2020-11-29 14:10:00,14,17,10,17.1666666666667,"Asia"
1046,2020,16,3,"Sakhir Grand Prix",2020-12-06,"17:10:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2020-12-06 17:10:00","UTC",2020-12-06 17:10:00,17,20,10,20.1666666666667,"Asia"
1047,2020,17,24,"Abu Dhabi Grand Prix",2020-12-13,"13:10:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2020-12-13 13:10:00","UTC",2020-12-13 13:10:00,13,17,10,17.1666666666667,"Asia"
1053,2021,2,21,"Emilia Romagna Grand Prix",2021-04-18,"13:00:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2021-04-18 13:00:00","UTC",2021-04-18 13:00:00,13,15,0,15,"Europe"
1074,2022,1,3,"Bahrain Grand Prix",2022-03-20,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2022-03-20 15:00:00","UTC",2022-03-20 15:00:00,15,18,0,18,"Asia"
1052,2021,1,3,"Bahrain Grand Prix",2021-03-28,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2021-03-28 15:00:00","UTC",2021-03-28 15:00:00,15,18,0,18,"Asia"
1051,2021,20,78,"Qatar Grand Prix",2021-11-21,"14:00:00","Asia/Qatar","Losail International Circuit","Al Daayen","Qatar","2021-11-21 14:00:00","UTC",2021-11-21 14:00:00,14,17,0,17,"Asia"
1054,2021,3,75,"Portuguese Grand Prix",2021-05-02,"14:00:00","Europe/Lisbon","Autódromo Internacional do Algarve","Portimão","Portugal","2021-05-02 14:00:00","UTC",2021-05-02 14:00:00,14,15,0,15,"Europe"
1055,2021,4,4,"Spanish Grand Prix",2021-05-09,"13:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2021-05-09 13:00:00","UTC",2021-05-09 13:00:00,13,15,0,15,"Europe"
1056,2021,5,6,"Monaco Grand Prix",2021-05-23,"13:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2021-05-23 13:00:00","UTC",2021-05-23 13:00:00,13,15,0,15,"Europe"
1057,2021,6,73,"Azerbaijan Grand Prix",2021-06-06,"12:00:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2021-06-06 12:00:00","UTC",2021-06-06 12:00:00,12,16,0,16,"Asia"
1058,2021,8,70,"Styrian Grand Prix",2021-06-27,"13:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2021-06-27 13:00:00","UTC",2021-06-27 13:00:00,13,15,0,15,"Europe"
1059,2021,7,34,"French Grand Prix",2021-06-20,"13:00:00","Europe/Paris","Circuit Paul Ricard","Le Castellet","France","2021-06-20 13:00:00","UTC",2021-06-20 13:00:00,13,15,0,15,"Europe"
1060,2021,9,70,"Austrian Grand Prix",2021-07-04,"13:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2021-07-04 13:00:00","UTC",2021-07-04 13:00:00,13,15,0,15,"Europe"
1061,2021,10,9,"British Grand Prix",2021-07-18,"14:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2021-07-18 14:00:00","UTC",2021-07-18 14:00:00,14,15,0,15,"Europe"
1062,2021,11,11,"Hungarian Grand Prix",2021-08-01,"13:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2021-08-01 13:00:00","UTC",2021-08-01 13:00:00,13,15,0,15,"Europe"
1063,2021,12,13,"Belgian Grand Prix",2021-08-29,"13:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2021-08-29 13:00:00","UTC",2021-08-29 13:00:00,13,15,0,15,"Europe"
1064,2021,13,39,"Dutch Grand Prix",2021-09-05,"13:00:00","Europe/Amsterdam","Circuit Park Zandvoort","Zandvoort","Netherlands","2021-09-05 13:00:00","UTC",2021-09-05 13:00:00,13,15,0,15,"Europe"
1065,2021,14,14,"Italian Grand Prix",2021-09-12,"13:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2021-09-12 13:00:00","UTC",2021-09-12 13:00:00,13,15,0,15,"Europe"
1066,2021,15,71,"Russian Grand Prix",2021-09-26,"12:00:00","Europe/Moscow","Sochi Autodrom","Sochi","Russia","2021-09-26 12:00:00","UTC",2021-09-26 12:00:00,12,15,0,15,"Europe"
1067,2021,16,5,"Turkish Grand Prix",2021-10-10,"12:00:00","Asia/Istanbul","Istanbul Park","Istanbul","Turkey","2021-10-10 12:00:00","UTC",2021-10-10 12:00:00,12,15,0,15,"Asia"
1069,2021,17,69,"United States Grand Prix",2021-10-24,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2021-10-24 19:00:00","UTC",2021-10-24 19:00:00,19,14,0,14,"Americas"
1070,2021,18,32,"Mexico City Grand Prix",2021-11-07,"19:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2021-11-07 19:00:00","UTC",2021-11-07 19:00:00,19,13,0,13,"Americas"
1071,2021,19,18,"São Paulo Grand Prix",2021-11-14,"17:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2021-11-14 17:00:00","UTC",2021-11-14 17:00:00,17,14,0,14,"Americas"
1072,2021,21,77,"Saudi Arabian Grand Prix",2021-12-05,"17:30:00","Asia/Riyadh","Jeddah Corniche Circuit","Jeddah","Saudi Arabia","2021-12-05 17:30:00","UTC",2021-12-05 17:30:00,17,20,30,20.5,"Asia"
1073,2021,22,24,"Abu Dhabi Grand Prix",2021-12-12,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2021-12-12 13:00:00","UTC",2021-12-12 13:00:00,13,17,0,17,"Asia"
1075,2022,2,77,"Saudi Arabian Grand Prix",2022-03-27,"17:00:00","Asia/Riyadh","Jeddah Corniche Circuit","Jeddah","Saudi Arabia","2022-03-27 17:00:00","UTC",2022-03-27 17:00:00,17,20,0,20,"Asia"
1076,2022,3,1,"Australian Grand Prix",2022-04-10,"05:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2022-04-10 05:00:00","UTC",2022-04-10 05:00:00,5,15,0,15,"Oceania"
1077,2022,4,21,"Emilia Romagna Grand Prix",2022-04-24,"13:00:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2022-04-24 13:00:00","UTC",2022-04-24 13:00:00,13,15,0,15,"Europe"
1078,2022,5,79,"Miami Grand Prix",2022-05-08,"19:30:00","America/New_York","Miami International Autodrome","Miami","United States","2022-05-08 19:30:00","UTC",2022-05-08 19:30:00,19,15,30,15.5,"Americas"
1079,2022,6,4,"Spanish Grand Prix",2022-05-22,"13:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2022-05-22 13:00:00","UTC",2022-05-22 13:00:00,13,15,0,15,"Europe"
1080,2022,7,6,"Monaco Grand Prix",2022-05-29,"13:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2022-05-29 13:00:00","UTC",2022-05-29 13:00:00,13,15,0,15,"Europe"
1081,2022,8,73,"Azerbaijan Grand Prix",2022-06-12,"11:00:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2022-06-12 11:00:00","UTC",2022-06-12 11:00:00,11,15,0,15,"Asia"
1082,2022,9,7,"Canadian Grand Prix",2022-06-19,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2022-06-19 18:00:00","UTC",2022-06-19 18:00:00,18,14,0,14,"Americas"
1083,2022,10,9,"British Grand Prix",2022-07-03,"14:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2022-07-03 14:00:00","UTC",2022-07-03 14:00:00,14,15,0,15,"Europe"
1084,2022,11,70,"Austrian Grand Prix",2022-07-10,"13:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2022-07-10 13:00:00","UTC",2022-07-10 13:00:00,13,15,0,15,"Europe"
1085,2022,12,34,"French Grand Prix",2022-07-24,"13:00:00","Europe/Paris","Circuit Paul Ricard","Le Castellet","France","2022-07-24 13:00:00","UTC",2022-07-24 13:00:00,13,15,0,15,"Europe"
1086,2022,13,11,"Hungarian Grand Prix",2022-07-31,"13:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2022-07-31 13:00:00","UTC",2022-07-31 13:00:00,13,15,0,15,"Europe"
1087,2022,14,13,"Belgian Grand Prix",2022-08-28,"13:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2022-08-28 13:00:00","UTC",2022-08-28 13:00:00,13,15,0,15,"Europe"
1088,2022,15,39,"Dutch Grand Prix",2022-09-04,"13:00:00","Europe/Amsterdam","Circuit Park Zandvoort","Zandvoort","Netherlands","2022-09-04 13:00:00","UTC",2022-09-04 13:00:00,13,15,0,15,"Europe"
1089,2022,16,14,"Italian Grand Prix",2022-09-11,"13:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2022-09-11 13:00:00","UTC",2022-09-11 13:00:00,13,15,0,15,"Europe"
1091,2022,17,15,"Singapore Grand Prix",2022-10-02,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2022-10-02 12:00:00","UTC",2022-10-02 12:00:00,12,20,0,20,"Asia"
1092,2022,18,22,"Japanese Grand Prix",2022-10-09,"05:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2022-10-09 05:00:00","UTC",2022-10-09 05:00:00,5,14,0,14,"Asia"
1093,2022,19,69,"United States Grand Prix",2022-10-23,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2022-10-23 19:00:00","UTC",2022-10-23 19:00:00,19,14,0,14,"Americas"
1094,2022,20,32,"Mexico City Grand Prix",2022-10-30,"20:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2022-10-30 20:00:00","UTC",2022-10-30 20:00:00,20,14,0,14,"Americas"
1095,2022,21,18,"Brazilian Grand Prix",2022-11-13,"18:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2022-11-13 18:00:00","UTC",2022-11-13 18:00:00,18,15,0,15,"Americas"
1096,2022,22,24,"Abu Dhabi Grand Prix",2022-11-20,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2022-11-20 13:00:00","UTC",2022-11-20 13:00:00,13,17,0,17,"Asia"
10001,2023,,3,"Bahrain Grand Prix",2023-03-19,"15:00:00","Asia/Bahrain","Bahrain International Circuit","Sakhir","Bahrain","2023-03-19 15:00:00","UTC",2023-03-19 15:00:00,15,18,0,18,"Asia"
10002,2023,,77,"Saudi Arabian Grand Prix",2023-03-26,"17:00:00","Asia/Riyadh","Jeddah Corniche Circuit","Jeddah","Saudi Arabia","2023-03-26 17:00:00","UTC",2023-03-26 17:00:00,17,20,0,20,"Asia"
10003,2023,,1,"Australian Grand Prix",2023-04-09,"05:00:00","Australia/Melbourne","Albert Park Grand Prix Circuit","Melbourne","Australia","2023-04-09 05:00:00","UTC",2023-04-09 05:00:00,5,15,0,15,"Oceania"
10004,2023,,21,"Emilia Romagna Grand Prix",2023-04-23,"13:00:00","Europe/Rome","Autodromo Enzo e Dino Ferrari","Imola","Italy","2023-04-23 13:00:00","UTC",2023-04-23 13:00:00,13,15,0,15,"Europe"
10005,2023,,79,"Miami Grand Prix",2023-05-07,"19:30:00","America/New_York","Miami International Autodrome","Miami","United States","2023-05-07 19:30:00","UTC",2023-05-07 19:30:00,19,15,30,15.5,"Americas"
10006,2023,,4,"Spanish Grand Prix",2023-05-21,"13:00:00","Europe/Madrid","Circuit de Barcelona-Catalunya","Montmeló","Spain","2023-05-21 13:00:00","UTC",2023-05-21 13:00:00,13,15,0,15,"Europe"
10007,2023,,6,"Monaco Grand Prix",2023-05-28,"13:00:00","Europe/Monaco","Circuit de Monaco","Monte-Carlo","Monaco","2023-05-28 13:00:00","UTC",2023-05-28 13:00:00,13,15,0,15,"Europe"
10008,2023,,73,"Azerbaijan Grand Prix",2023-06-11,"11:00:00","Asia/Baku","Baku City Circuit","Baku","Azerbaijan","2023-06-11 11:00:00","UTC",2023-06-11 11:00:00,11,15,0,15,"Asia"
10009,2023,,7,"Canadian Grand Prix",2023-06-18,"18:00:00","America/Montreal","Circuit Gilles Villeneuve","Montreal","Canada","2023-06-18 18:00:00","UTC",2023-06-18 18:00:00,18,14,0,14,"Americas"
10010,2023,,9,"British Grand Prix",2023-07-02,"14:00:00","Europe/London","Silverstone Circuit","Silverstone","UK","2023-07-02 14:00:00","UTC",2023-07-02 14:00:00,14,15,0,15,"Europe"
10011,2023,,70,"Austrian Grand Prix",2023-07-09,"13:00:00","Europe/Vienna","Red Bull Ring","Spielberg","Austria","2023-07-09 13:00:00","UTC",2023-07-09 13:00:00,13,15,0,15,"Europe"
10012,2023,,11,"Hungarian Grand Prix",2023-07-30,"13:00:00","Europe/Budapest","Hungaroring","Budapest","Hungary","2023-07-30 13:00:00","UTC",2023-07-30 13:00:00,13,15,0,15,"Europe"
10013,2023,,13,"Belgian Grand Prix",2023-08-27,"13:00:00","Europe/Brussels","Circuit de Spa-Francorchamps","Spa","Belgium","2023-08-27 13:00:00","UTC",2023-08-27 13:00:00,13,15,0,15,"Europe"
10014,2023,,39,"Dutch Grand Prix",2023-09-03,"13:00:00","Europe/Amsterdam","Circuit Park Zandvoort","Zandvoort","Netherlands","2023-09-03 13:00:00","UTC",2023-09-03 13:00:00,13,15,0,15,"Europe"
10015,2023,,14,"Italian Grand Prix",2023-09-10,"13:00:00","Europe/Rome","Autodromo Nazionale di Monza","Monza","Italy","2023-09-10 13:00:00","UTC",2023-09-10 13:00:00,13,15,0,15,"Europe"
10016,2023,,15,"Singapore Grand Prix",2023-10-01,"12:00:00","Asia/Singapore","Marina Bay Street Circuit","Marina Bay","Singapore","2023-10-01 12:00:00","UTC",2023-10-01 12:00:00,12,20,0,20,"Asia"
10017,2023,,22,"Japanese Grand Prix",2023-10-08,"05:00:00","Asia/Tokyo","Suzuka Circuit","Suzuka","Japan","2023-10-08 05:00:00","UTC",2023-10-08 05:00:00,5,14,0,14,"Asia"
10018,2023,,69,"United States Grand Prix",2023-10-22,"19:00:00","America/Chicago","Circuit of the Americas","Austin","USA","2023-10-22 19:00:00","UTC",2023-10-22 19:00:00,19,14,0,14,"Americas"
10019,2023,,32,"Mexico City Grand Prix",2023-10-29,"20:00:00","America/Mexico_City","Autódromo Hermanos Rodríguez","Mexico City","Mexico","2023-10-29 20:00:00","UTC",2023-10-29 20:00:00,20,14,0,14,"Americas"
10020,2023,,18,"Brazilian Grand Prix",2023-11-12,"18:00:00","America/Sao_Paulo","Autódromo José Carlos Pace","São Paulo","Brazil","2023-11-12 18:00:00","UTC",2023-11-12 18:00:00,18,15,0,15,"Americas"
10021,2023,,24,"Abu Dhabi Grand Prix",2023-11-19,"13:00:00","Asia/Dubai","Yas Marina Circuit","Abu Dhabi","UAE","2023-11-19 13:00:00","UTC",2023-11-19 13:00:00,13,17,0,17,"Asia"
10022,2023,,17,"Chinese Grand Prix",2023-04-16,"06:10:00","Asia/Shanghai","Shanghai International Circuit","Shanghai","China","2023-04-16 06:10:00","UTC",2023-04-16 06:10:00,6,14,10,14.1666666666667,"Asia"
10023,2023,,,"Las Vegas Grand Prix",2023-11-26,"06:00:00","America/Los_Angeles",,,,"2023-11-26 06:00:00","UTC",2023-11-26 06:00:00,6,22,0,22,"Americas"
10024,2023,,78,"Qatar Grand Prix",2023-09-24,"14:00:00","Asia/Qatar","Losail International Circuit","Al Daayen","Qatar","2023-09-24 14:00:00","UTC",2023-09-24 14:00:00,14,17,0,17,"Asia"
