"year","title","title.id","genre","rating","votes","dir.sum","year.rk","actress","actress.id","actress.by","actress.age","actor","actor.id","actor.by","actor.age","diff"
1980,"The Stunt Man","tt0081568","Action, Comedy, Drama",7.1,8070,"Richard Rush [nm0750701]",8,"Barbara Hershey","nm0001347",1948,32,"Steve Railsback","nm0706883",1945,35,3
1980,"Seems Like Old Times","tt0081480","Comedy, Romance",6.7,7935,"Jay Sandrich [nm0004105]",9,"Goldie Hawn","nm0000443",1945,35,"Chevy Chase","nm0000331",1943,37,2
1980,"The Octagon","tt0081259","Action, Drama, Romance",5.1,4569,"Eric Karson [nm0440171]",10,"Karen Carlson","nm0137948",1945,35,"Chuck Norris","nm0001569",1940,40,5
1980,"Tom Horn","tt0080031","Crime, Drama, Romance",6.9,4336,"William Wiard [nm0911926]",11,"Linda Evans","nm0002067",1942,38,"Steve McQueen","nm0000537",1930,50,12
1980,"The Jazz Singer","tt0080948","Drama, Music, Romance",5.8,3556,"Richard Fleischer [nm0281507]",12,"Lucie Arnaz","nm0036109",1951,29,"Neil Diamond","nm0004871",1941,39,10
1980,"The Competition","tt0080556","Drama, Romance, Music",6.6,1695,"Joel Oliansky [nm0000713]",13,"Amy Irving","nm0001388",1953,27,"Richard Dreyfuss","nm0000377",1947,33,6
1980,"Fatso","tt0080724","Comedy, Drama, Romance",6.3,1684,"Anne Bancroft [nm0000843]",14,"Candice Azzara","nm0044489",1945,35,"Dom DeLuise","nm0001123",1933,47,12
1980,"Hero at Large","tt0080863","Comedy, Romance",6.1,1263,"Martin Davidson [nm0203429]",15,"Anne Archer","nm0000271",1947,33,"John Ritter","nm0000615",1948,32,-1
1980,"Little Miss Marker","tt0081063","Comedy, Drama, Romance",6.3,1199,"Walter Bernstein [nm0077159]",16,"Julie Andrews","nm0000267",1935,45,"Walter Matthau","nm0000527",1920,60,15
1980,"Honeysuckle Rose","tt0080888","Music, Romance, Drama",6.3,1187,"Jerry Schatzberg [nm0770234]",17,"Dyan Cannon","nm0001007",1937,43,"Willie Nelson","nm0005268",1933,47,4
1980,"The Idolmaker","tt0080913","Biography, Drama, Music",6.9,1099,"Taylor Hackford [nm0000431]",18,"Tovah Feldshuh","nm0271165",1952,28,"Ray Sharkey","nm0788829",1952,28,0
1980,"Rough Cut","tt0081439","Adventure, Comedy, Crime",5.6,899,"Don Siegel [nm0796923] | Peter R. Hunt [nm0402597] | Robert Ellis Miller [nm0589228]",19,"Lesley-Anne Down","nm0001153",1954,26,"Burt Reynolds","nm0000608",1936,44,18
1980,"Nijinsky","tt0081235","Biography, Drama, Music",6.8,603,"Herbert Ross [nm0006889]",20,"Leslie Browne","nm0115038",1957,23,"George De La Pena","nm0209340",1955,25,2
1980,"Just Tell Me What You Want","tt0080975","Comedy, Romance",5.6,501,"Sidney Lumet [nm0001486]",21,"Ali MacGraw","nm0532298",1939,41,"Alan King","nm0454418",1927,53,12
1980,"Dr. Heckyl and Mr. Hype","tt0080658","Comedy, Drama, Horror",4.9,496,"Charles B. Griffith [nm0341458]",22,"Sunny Johnson","nm1230879",1953,27,"Oliver Reed","nm0001657",1938,42,15
1980,"The Black Marble","tt0080442","Crime, Romance, Comedy",6.2,477,"Harold Becker [nm0000887]",23,"Paula Prentiss","nm0696038",1938,42,"Robert Foxworth","nm0289343",1941,39,-3
1980,"Foolin' Around","tt0080750","Comedy, Romance, Sport",6.1,392,"Richard T. Heffron [nm0373612]",24,"Annette O'Toole","nm0001578",1952,28,"Gary Busey","nm0000997",1944,36,8
1980,"Willie & Phil","tt0081758","Comedy, Drama, Romance",5.9,380,"Paul Mazursky [nm0005196]",25,"Margot Kidder","nm0452288",1948,32,"Michael Ontkean","nm0648920",1946,34,2
1981,"Excalibur","tt0082348","Adventure, Drama, Fantasy",7.4,53972,"John Boorman [nm0000958]",1,"Cherie Lunghi","nm0526724",1952,29,"Nigel Terry","nm0856050",1945,36,7
1981,"Body Heat","tt0082089","Crime, Drama, Romance",7.4,28216,"Lawrence Kasdan [nm0001410]",2,"Kathleen Turner","nm0000678",1954,27,"William Hurt","nm0000458",1950,31,4
1981,"Arthur","tt0082031","Comedy, Romance",6.9,24161,"Steve Gordon [nm0330619]",3,"Liza Minnelli","nm0591485",1946,35,"Dudley Moore","nm0001545",1935,46,11
1981,"Reds","tt0082979","Biography, Drama, History",7.4,19259,"Warren Beatty [nm0000886]",4,"Diane Keaton","nm0000473",1946,35,"Warren Beatty","nm0000886",1937,44,9
1981,"Absence of Malice","tt0081974","Drama, Romance, Thriller",6.9,11025,"Sydney Pollack [nm0001628]",5,"Sally Field","nm0000398",1946,35,"Paul Newman","nm0000056",1925,56,21
1981,"Caveman","tt0082146","Comedy, Romance",5.8,6629,"Carl Gottlieb [nm0331956]",6,"Shelley Long","nm0001480",1949,32,"Ringo Starr","nm0823592",1940,41,9
1981,"Endless Love","tt0082329","Drama, Romance",4.8,6533,"Franco Zeffirelli [nm0001874]",7,"Brooke Shields","nm0000222",1965,16,"Martin Hewitt","nm0382063",1958,23,7
1981,"Pennies from Heaven","tt0082894","Drama, Musical, Romance",6.5,4850,"Herbert Ross [nm0006889]",8,"Bernadette Peters","nm0001613",1948,33,"Steve Martin","nm0000188",1945,36,3
1981,"One from the Heart","tt0084445","Drama, Musical, Romance",6.5,4679,"Francis Ford Coppola [nm0000338]",9,"Teri Garr","nm0000414",1947,34,"Frederic Forrest","nm0002078",1936,45,11
1981,"Continental Divide","tt0082200","Comedy, Romance",6.2,4307,"Michael Apted [nm0000776]",10,"Blair Brown","nm0001974",1946,35,"John Belushi","nm0000004",1949,32,-3
1981,"Eyewitness","tt0082353","Crime, Drama, Mystery",6,3914,"Peter Yates [nm0946811]",11,"Sigourney Weaver","nm0000244",1949,32,"William Hurt","nm0000458",1950,31,-1
1981,"Zorro: The Gay Blade","tt0083366","Action, Adventure, Comedy",6.2,3757,"Peter Medak [nm0575389]",12,"Lauren Hutton","nm0001381",1943,38,"George Hamilton","nm0001313",1939,42,4
1981,"Modern Romance","tt0082764","Comedy, Romance",7,2787,"Albert Brooks [nm0000983]",13,"Kathryn Harrold","nm0002130",1950,31,"Albert Brooks","nm0000983",1947,34,3
1981,"They All Laughed","tt0083189","Comedy, Romance",6.4,2019,"Peter Bogdanovich [nm0000953]",14,"Audrey Hepburn","nm0000030",1929,52,"Ben Gazzara","nm0001262",1930,51,-1
1981,"All Night Long","tt0082001","Comedy, Drama, Romance",5.7,1499,"Jean-Claude Tramont [nm0870800]",15,"Barbra Streisand","nm0000659",1942,39,"Gene Hackman","nm0000432",1930,51,12
1981,"Rollover","tt0083006","Drama, Mystery, Romance",5.4,992,"Alan J. Pakula [nm0001587]",16,"Jane Fonda","nm0000404",1937,44,"Kris Kristofferson","nm0001434",1936,45,1
1981,"Paternity","tt0082886","Comedy, Romance",4.8,868,"David Steinberg [nm0825731]",17,"Beverly D'Angelo","nm0000350",1951,30,"Burt Reynolds","nm0000608",1936,45,15
1981,"Back Roads","tt0082042","Adventure, Comedy, Romance",5.6,733,"Martin Ritt [nm0728688]",18,"Sally Field","nm0000398",1946,35,"Tommy Lee Jones","nm0000169",1946,35,0
1981,"Going Ape!","tt0082457","Comedy, Crime, Family",3.8,691,"Jeremy Joe Kronsberg [nm0472213]",19,"Stacey Nelkin","nm0625030",1959,22,"Tony Danza","nm0001103",1951,30,8
1981,"Fantasies","tt0082363","Drama, Romance",3.1,237,"John Derek [nm0001135]",20,"Bo Derek","nm0000137",1956,25,"Peter Hooten","nm0393848",1950,31,6
1981,"Smokey Bites the Dust","tt0083097","Action, Comedy, Romance",3.1,229,"Charles B. Griffith [nm0341458]",21,"Janet Julian","nm0432201",1959,22,"Jimmy McNichol","nm0574000",1961,20,-2
1982,"Tootsie","tt0084805","Comedy, Drama, Romance",7.4,90158,"Sydney Pollack [nm0001628]",1,"Jessica Lange","nm0001448",1949,33,"Dustin Hoffman","nm0000163",1937,45,12
1982,"An Officer and a Gentleman","tt0084434","Drama, Romance",7,44840,"Taylor Hackford [nm0000431]",2,"Debra Winger","nm0000700",1955,27,"Richard Gere","nm0000152",1949,33,6
1982,"Grease 2","tt0084021","Comedy, Drama, Musical",4.3,30679,"Patricia Birch [nm0083279]",3,"Michelle Pfeiffer","nm0000201",1958,24,"Maxwell Caulfield","nm0001028",1959,23,-1
1982,"The Last American Virgin","tt0084234","Comedy, Drama, Romance",6.3,7262,"Boaz Davidson [nm0203246]",4,"Diane Franklin","nm0291404",1962,20,"Lawrence Monoson","nm0598413",1964,18,-2
1982,"Frances","tt0083967","Biography, Drama, Romance",7.4,6359,"Graeme Clifford [nm0166625]",5,"Jessica Lange","nm0001448",1949,33,"Sam Shepard","nm0001731",1943,39,6
1982,"Author! Author!","tt0083598","Comedy, Drama, Family",6.2,4721,"Arthur Hiller [nm0002137]",6,"Dyan Cannon","nm0001007",1937,45,"Al Pacino","nm0000199",1940,42,-3
1982,"Summer Lovers","tt0084737","Comedy, Drama, Romance",5.7,3543,"Randal Kleiser [nm0459170]",7,"Daryl Hannah","nm0000435",1960,22,"Peter Gallagher","nm0001251",1955,27,5
1982,"Cannery Row","tt0083717","Comedy, Drama, Romance",6.7,3132,"David S. Ward [nm0911486]",8,"Debra Winger","nm0000700",1955,27,"Nick Nolte","nm0000560",1941,41,14
1982,"Best Friends","tt0083641","Comedy, Drama, Romance",5.4,2315,"Norman Jewison [nm0422484]",9,"Goldie Hawn","nm0000443",1945,37,"Burt Reynolds","nm0000608",1936,46,9
1982,"Tempest","tt0084776","Comedy, Drama, Fantasy",6.5,2031,"Paul Mazursky [nm0005196]",10,"Susan Sarandon","nm0000215",1946,36,"John Cassavetes","nm0001023",1929,53,17
1982,"Kiss Me Goodbye","tt0084210","Comedy, Fantasy, Romance",6.1,1745,"Robert Mulligan [nm0612322]",11,"Sally Field","nm0000398",1946,36,"Jeff Bridges","nm0000313",1949,33,-3
1982,"I, the Jury","tt0084112","Crime, Drama, Mystery",5.9,1314,"Richard T. Heffron [nm0373612]",12,"Barbara Carrera","nm0000324",1945,37,"Armand Assante","nm0000800",1949,33,-4
1982,"Liar's Moon","tt0082656","Drama, Romance",5.9,464,"David Fisher [nm0279446]",13,"Cindy Fisher","nm0279421",1960,22,"Matt Dillon","nm0000369",1964,18,-4
1982,"A Little Sex","tt0084259","Comedy, Romance",4.9,451,"Bruce Paltrow [nm0001591]",14,"Kate Capshaw","nm0001009",1953,29,"Tim Matheson","nm0001513",1947,35,6
1982,"Satan's Mistress","tt0083031","Horror, Romance",3.1,348,"James Polakof [nm0688819]",15,"Lana Wood","nm0939836",1946,36,"Kabir Bedi","nm0001934",1946,36,0
1982,"Love Child","tt0084273","Crime, Drama, Romance",5.8,234,"Larry Peerce [nm0670282]",16,"Amy Madigan","nm0001496",1950,32,"Beau Bridges","nm0000977",1941,41,9
1982,"Foxfire Light","tt0083965","Drama, Romance",4.9,213,"Allen Baron [nm0056191]",17,"Faye Grant","nm0002109",1957,25,"Barry Van Dyke","nm0886719",1951,31,6
1983,"Risky Business","tt0086200","Comedy, Crime, Drama",6.8,74470,"Paul Brickman [nm0001887]",1,"Rebecca De Mornay","nm0000360",1959,24,"Tom Cruise","nm0000129",1962,21,-3
1983,"Flashdance","tt0085549","Drama, Music, Romance",6.2,43295,"Adrian Lyne [nm0001490]",2,"Jennifer Beals","nm0000884",1963,20,"Michael Nouri","nm0636694",1945,38,18
1983,"Rumble Fish","tt0086216","Crime, Drama, Romance",7.2,29225,"Francis Ford Coppola [nm0000338]",3,"Diane Lane","nm0000178",1965,18,"Matt Dillon","nm0000369",1964,19,1
1983,"The Man with Two Brains","tt0085894","Comedy, Romance, Sci-Fi",6.4,22621,"Carl Reiner [nm0005348]",4,"Kathleen Turner","nm0000678",1954,29,"Steve Martin","nm0000188",1945,38,9
1983,"All the Right Moves","tt0085154","Drama, Romance, Sport",5.9,14599,"Michael Chapman [nm0152469]",5,"Lea Thompson","nm0000670",1961,22,"Tom Cruise","nm0000129",1962,21,-1
1983,"Staying Alive","tt0086361","Drama, Music, Romance",4.6,13353,"Sylvester Stallone [nm0000230]",6,"Cynthia Rhodes","nm0722407",1956,27,"John Travolta","nm0000237",1954,29,2
1983,"Valley Girl","tt0086525","Comedy, Romance",6.4,11948,"Martha Coolidge [nm0004838]",7,"Deborah Foreman","nm0286033",1962,21,"Nicolas Cage","nm0000115",1964,19,-2
1983,"Lone Wolf McQuade","tt0085862","Action, Crime, Drama",6.4,9861,"Steve Carver [nm0142587]",8,"Barbara Carrera","nm0000324",1945,38,"Chuck Norris","nm0001569",1940,43,5
1983,"Class","tt0085346","Comedy, Drama, Romance",5.9,8876,"Lewis John Carlino [nm0137573]",9,"Jacqueline Bisset","nm0000302",1944,39,"Andrew McCarthy","nm0000530",1962,21,-18
1983,"Breathless","tt0085276","Action, Drama, Romance",5.9,7769,"Jim McBride [nm0564319]",10,"Valérie Kaprisky","nm0438585",1962,21,"Richard Gere","nm0000152",1949,34,13
1983,"Private School","tt0086143","Comedy, Romance",5.3,5281,"Noel Black [nm0085457]",11,"Phoebe Cates","nm0000121",1963,20,"Matthew Modine","nm0000546",1959,24,4
1983,"High Road to China","tt0085678","Adventure, Drama, Romance",6.1,4585,"Brian G. Hutton [nm0404606]",12,"Bess Armstrong","nm0000787",1953,30,"Tom Selleck","nm0000633",1945,38,8
1983,"Two of a Kind","tt0086494","Comedy, Fantasy, Romance",4.7,3634,"John Herzfeld [nm0381273]",13,"Olivia Newton-John","nm0000556",1948,35,"John Travolta","nm0000237",1954,29,-6
1983,"The Man Who Loved Women","tt0085891","Comedy, Drama, Romance",5.2,2023,"Blake Edwards [nm0001175]",14,"Julie Andrews","nm0000267",1935,48,"Burt Reynolds","nm0000608",1936,47,-1
1983,"Baby It's You","tt0085208","Comedy, Drama, Romance",6.3,1612,"John Sayles [nm0000626]",15,"Rosanna Arquette","nm0000275",1959,24,"Vincent Spano","nm0001759",1962,21,-3
1983,"Metalstorm: The Destruction of Jared-Syn","tt0085935","Adventure, Sci-Fi, Action",3.8,1471,"Charles Band [nm0023929]",16,"Kelly Preston","nm0000593",1962,21,"Jeffrey Byron","nm0126397",1955,28,7
1983,"Cross Creek","tt0085380","Biography, Drama, Romance",7,1331,"Martin Ritt [nm0728688]",17,"Mary Steenburgen","nm0005460",1953,30,"Peter Coyote","nm0001075",1941,42,12
1983,"Heart Like a Wheel","tt0085656","Biography, Drama, Romance",6.8,1172,"Jonathan Kaplan [nm0438279]",18,"Bonnie Bedelia","nm0000889",1948,35,"Beau Bridges","nm0000977",1941,42,7
1983,"A Night in Heaven","tt0086011","Drama, Romance",4.2,1083,"John G. Avildsen [nm0000814]",19,"Lesley Ann Warren","nm0000690",1946,37,"Christopher Atkins","nm0000803",1961,22,-15
1983,"Reuben, Reuben","tt0084591","Comedy, Drama, Romance",6.8,905,"Robert Ellis Miller [nm0589228]",20,"Kelly McGillis","nm0000534",1957,26,"Tom Conti","nm0002018",1941,42,16
1983,"Lovesick","tt0085873","Comedy, Fantasy, Romance",5.1,698,"Marshall Brickman [nm0108613]",21,"Elizabeth McGovern","nm0001527",1961,22,"Dudley Moore","nm0001545",1935,48,26
1983,"Tough Enough","tt0086461","Action, Drama, Romance",5.4,691,"Richard Fleischer [nm0281507]",22,"Carlene Watkins","nm0914266",1952,31,"Dennis Quaid","nm0000598",1954,29,-2
1983,"Table for Five","tt0086405","Drama, Romance",6.1,624,"Robert Lieberman [nm0509409]",23,"Marie-Christine Barrault","nm0056763",1944,39,"Jon Voight","nm0000685",1938,45,6
1983,"Love Letters","tt0085871","Drama, Romance",6,572,"Amy Holden Jones [nm0427468]",24,"Jamie Lee Curtis","nm0000130",1958,25,"James Keach","nm0005077",1947,36,11
1983,"Independence Day","tt0085724","Drama, Romance",6.4,417,"Robert Mandel [nm0541677]",25,"Kathleen Quinlan","nm0000599",1954,29,"David Keith","nm0001418",1954,29,0
1984,"Sixteen Candles","tt0088128","Comedy, Romance",7.1,95322,"John Hughes [nm0000455]",1,"Molly Ringwald","nm0000208",1968,16,"Michael Schoeffling","nm0001706",1960,24,8
1984,"Footloose","tt0087277","Drama, Music, Romance",6.6,64139,"Herbert Ross [nm0006889]",2,"Lori Singer","nm0001742",1957,27,"Kevin Bacon","nm0000102",1958,26,-1
1984,"Splash","tt0088161","Comedy, Fantasy, Romance",6.2,63902,"Ron Howard [nm0000165]",3,"Daryl Hannah","nm0000435",1960,24,"Tom Hanks","nm0000158",1956,28,4
1984,"Starman","tt0088172","Romance, Sci-Fi",7,39542,"John Carpenter [nm0000118]",4,"Karen Allen","nm0000261",1951,33,"Jeff Bridges","nm0000313",1949,35,2
1984,"The Adventures of Buckaroo Banzai Across the 8th Dimension","tt0086856","Adventure, Comedy, Romance",6.4,22261,"W.D. Richter [nm0725379]",5,"Ellen Barkin","nm0000289",1954,30,"Peter Weller","nm0000693",1947,37,7
1984,"Purple Rain","tt0087957","Drama, Music, Musical",6.5,17763,"Albert Magnoli [nm0536299]",6,"Apollonia Kotero","nm0467664",1959,25,"Prince","nm0002239",1958,26,1
1984,"Streets of Fire","tt0088194","Action, Crime, Drama",6.7,16261,"Walter Hill [nm0001353]",7,"Diane Lane","nm0000178",1965,19,"Michael Paré","nm0001595",1958,26,7
1984,"All of Me","tt0086873","Comedy, Fantasy, Romance",6.6,15367,"Carl Reiner [nm0005348]",8,"Lily Tomlin","nm0005499",1939,45,"Steve Martin","nm0000188",1945,39,-6
1984,"The Philadelphia Experiment","tt0087910","Adventure, Drama, Romance",6.1,13110,"Stewart Raffill [nm0706296]",9,"Nancy Allen","nm0000262",1950,34,"Michael Paré","nm0001595",1958,26,-8
1984,"The Woman in Red","tt0088414","Comedy, Romance",5.9,12734,"Gene Wilder [nm0000698]",10,"Kelly LeBrock","nm0001456",1960,24,"Gene Wilder","nm0000698",1933,51,27
1984,"Falling in Love","tt0087233","Drama, Romance",6.5,11482,"Ulu Grosbard [nm0343260]",11,"Meryl Streep","nm0000658",1949,35,"Robert De Niro","nm0000134",1943,41,6
1984,"Moscow on the Hudson","tt0087747","Comedy, Drama, Romance",6.5,10201,"Paul Mazursky [nm0005196]",12,"Maria Conchita Alonso","nm0000744",1957,27,"Robin Williams","nm0000245",1951,33,6
1984,"Against All Odds","tt0086859","Action, Adventure, Crime",5.9,9712,"Taylor Hackford [nm0000431]",13,"Rachel Ward","nm0001829",1957,27,"Jeff Bridges","nm0000313",1949,35,8
1984,"Blame It on Rio","tt0086973","Comedy, Romance",5.7,9275,"Stanley Donen [nm0002045]",14,"Michelle Johnson","nm0001400",1965,19,"Michael Caine","nm0000323",1933,51,32
1984,"The Ice Pirates","tt0087451","Action, Adventure, Comedy",5.7,9264,"Stewart Raffill [nm0706296]",15,"Mary Crosby","nm0002026",1959,25,"Robert Urich","nm0001810",1946,38,13
1984,"Electric Dreams","tt0087197","Comedy, Drama, Music",6.4,6431,"Steve Barron [nm0006625]",16,"Virginia Madsen","nm0000515",1961,23,"Lenny von Dohlen","nm0902188",1958,26,3
1984,"Bolero","tt0086987","Comedy, Drama, Romance",2.9,4714,"John Derek [nm0001135]",17,"Bo Derek","nm0000137",1956,28,"Andrea Occhipinti","nm0643647",1957,27,-1
1984,"The Razor's Edge","tt0087980","Drama, Romance, War",6.6,4692,"John Byrum [nm0126440]",18,"Theresa Russell","nm0000622",1957,27,"Bill Murray","nm0000195",1950,34,7
1984,"Swing Shift","tt0088213","Drama, Romance, War",5.9,3886,"Jonathan Demme [nm0001129]",19,"Goldie Hawn","nm0000443",1945,39,"Kurt Russell","nm0000621",1951,33,-6
1984,"Racing with the Moon","tt0087968","Comedy, Drama, Romance",6.8,3808,"Richard Benjamin [nm0000907]",20,"Elizabeth McGovern","nm0001527",1961,23,"Sean Penn","nm0000576",1960,24,1
1984,"Mrs. Soffel","tt0087751","Drama, Romance",6.2,2763,"Gillian Armstrong [nm0000788]",21,"Diane Keaton","nm0000473",1946,38,"Mel Gibson","nm0000154",1956,28,-10
1984,"Irreconcilable Differences","tt0087482","Comedy, Drama, Romance",5.8,2720,"Charles Shyer [nm0796124]",22,"Shelley Long","nm0001480",1949,35,"Ryan O'Neal","nm0641939",1941,43,8
1984,"Micki + Maude","tt0087718","Comedy, Romance",6,2515,"Blake Edwards [nm0001175]",23,"Amy Irving","nm0001388",1953,31,"Dudley Moore","nm0001545",1935,49,18
1984,"Choose Me","tt0087054","Comedy, Drama, Romance",6.8,2419,"Alan Rudolph [nm0748928]",24,"Geneviève Bujold","nm0000991",1942,42,"Keith Carradine","nm0001018",1949,35,-7
1984,"Unfaithfully Yours","tt0088326","Comedy, Music, Romance",6,2314,"Howard Zieff [nm0956052]",25,"Nastassja Kinski","nm0000176",1961,23,"Dudley Moore","nm0001545",1935,49,26
1985,"Witness","tt0090329","Crime, Drama, Romance",7.4,79157,"Peter Weir [nm0001837]",1,"Kelly McGillis","nm0000534",1957,28,"Harrison Ford","nm0000148",1942,43,15
1985,"Out of Africa","tt0089755","Biography, Drama, Romance",7.2,65288,"Sydney Pollack [nm0001628]",2,"Meryl Streep","nm0000658",1949,36,"Robert Redford","nm0000602",1936,49,13
1985,"Legend","tt0089469","Adventure, Fantasy, Romance",6.5,55486,"Ridley Scott [nm0000631]",3,"Mia Sara","nm0000214",1967,18,"Tom Cruise","nm0000129",1962,23,5
1985,"The Jewel of the Nile","tt0089370","Action, Adventure, Comedy",6.1,46954,"Lewis Teague [nm0853546]",4,"Kathleen Turner","nm0000678",1954,31,"Michael Douglas","nm0000140",1944,41,10
1985,"The Purple Rose of Cairo","tt0089853","Comedy, Fantasy, Romance",7.7,43442,"Woody Allen [nm0000095]",5,"Mia Farrow","nm0001201",1945,40,"Jeff Daniels","nm0001099",1955,30,-10
1985,"Prizzi's Honor","tt0089841","Comedy, Crime, Drama",6.7,21282,"John Huston [nm0001379]",6,"Kathleen Turner","nm0000678",1954,31,"Jack Nicholson","nm0000197",1937,48,17
1985,"The Sure Thing","tt0090103","Comedy, Drama, Romance",7,17894,"Rob Reiner [nm0001661]",7,"Daphne Zuniga","nm0001879",1962,23,"John Cusack","nm0000131",1966,19,-4
1985,"American Ninja","tt0088708","Action, Adventure, Romance",5.4,12675,"Sam Firstenberg [nm0278735]",8,"Judie Aronson","nm0036978",1964,21,"Michael Dudikoff","nm0001154",1954,31,10
1985,"Just One of the Guys","tt0089393","Comedy, Romance",6.5,12564,"Lisa Gottlieb [nm0331989]",9,"Joyce Hyser","nm0405310",1957,28,"Clayton Rohner","nm0737553",1957,28,0
1985,"King Solomon's Mines","tt0089421","Action, Adventure, Comedy",5.2,11578,"J. Lee Thompson [nm0496746]",10,"Sharon Stone","nm0000232",1958,27,"Richard Chamberlain","nm0000328",1934,51,24
1985,"Vision Quest","tt0090270","Drama, Romance, Sport",6.6,7237,"Harold Becker [nm0000887]",11,"Linda Fiorentino","nm0000400",1958,27,"Matthew Modine","nm0000546",1959,26,-1
1985,"Gotcha!","tt0089222","Action, Comedy, Mystery",6.2,6334,"Jeff Kanew [nm0437596]",12,"Linda Fiorentino","nm0000400",1958,27,"Anthony Edwards","nm0000381",1962,23,-4
